,state,district,pincode,has_enrolment_5_17,has_demographic_5_17,has_biometric_5_17,lifecycle_state
2922,Andhra Pradesh,Visakhapatnam,531173,True,True,True,Complete
2923,Andhra Pradesh,Visakhapatnam,531219,False,True,True,Unclear
2924,Andhra Pradesh,Visakhapatnam,533483,False,False,False,No Activity
2925,Andhra Pradesh,Visakhapatnam,535005,False,True,True,Unclear
2926,Andhra Pradesh,Visakhapatnam,535145,True,True,True,Complete
2927,Andhra Pradesh,Visakhapatnam,535183,True,True,True,Complete
2928,Andhra Pradesh,Visakhapatnam,535250,False,True,True,Unclear
2929,Andhra Pradesh,Visakhapatnam,535273,True,True,True,Complete
2930,Andhra Pradesh,Vizianagaram,531162,True,True,True,Complete
2931,Andhra Pradesh,Vizianagaram,531173,False,True,True,Unclear
2932,Andhra Pradesh,Vizianagaram,532122,False,True,True,Unclear
2933,Andhra Pradesh,Vizianagaram,532123,False,True,True,Unclear
2934,Andhra Pradesh,Vizianagaram,532127,False,True,True,Unclear
2935,Andhra Pradesh,Vizianagaram,532148,False,True,True,Unclear
2936,Andhra Pradesh,Vizianagaram,532168,False,True,True,Unclear
2937,Andhra Pradesh,Vizianagaram,532407,False,True,True,Unclear
2938,Andhra Pradesh,Vizianagaram,532440,False,True,True,Unclear
2939,Andhra Pradesh,Vizianagaram,532445,False,True,True,Unclear
2940,Andhra Pradesh,Vizianagaram,532460,False,False,False,No Activity
2941,Andhra Pradesh,Vizianagaram,532461,False,True,True,Unclear
2942,Andhra Pradesh,Vizianagaram,532462,False,True,True,Unclear
2943,Andhra Pradesh,Vizianagaram,535001,True,True,True,Complete
2944,Andhra Pradesh,Vizianagaram,535002,True,True,True,Complete
2945,Andhra Pradesh,Vizianagaram,535003,True,True,True,Complete
2946,Andhra Pradesh,Vizianagaram,535004,True,True,True,Complete
2947,Andhra Pradesh,Vizianagaram,535005,True,True,True,Complete
2948,Andhra Pradesh,Vizianagaram,535006,True,True,True,Complete
2949,Andhra Pradesh,Vizianagaram,535101,True,True,True,Complete
2950,Andhra Pradesh,Vizianagaram,535102,True,True,True,Complete
2951,Andhra Pradesh,Vizianagaram,535124,False,True,True,Unclear
2952,Andhra Pradesh,Vizianagaram,535125,True,True,True,Complete
2953,Andhra Pradesh,Vizianagaram,535126,True,True,True,Complete
2954,Andhra Pradesh,Vizianagaram,535128,True,True,True,Complete
2955,Andhra Pradesh,Vizianagaram,535145,True,True,True,Complete
2956,Andhra Pradesh,Vizianagaram,535148,False,True,True,Unclear
2957,Andhra Pradesh,Vizianagaram,535160,True,True,True,Complete
2958,Andhra Pradesh,Vizianagaram,535161,True,True,True,Complete
2959,Andhra Pradesh,Vizianagaram,535183,True,True,True,Complete
2960,Andhra Pradesh,Vizianagaram,535204,True,True,True,Complete
2961,Andhra Pradesh,Vizianagaram,535213,True,True,True,Complete
2962,Andhra Pradesh,Vizianagaram,535214,False,True,True,Unclear
2963,Andhra Pradesh,Vizianagaram,535215,True,True,True,Complete
2964,Andhra Pradesh,Vizianagaram,535216,True,True,True,Complete
2965,Andhra Pradesh,Vizianagaram,535217,True,True,True,Complete
2966,Andhra Pradesh,Vizianagaram,535218,False,True,True,Unclear
2967,Andhra Pradesh,Vizianagaram,535220,False,True,True,Unclear
2968,Andhra Pradesh,Vizianagaram,535221,True,True,True,Complete
2969,Andhra Pradesh,Vizianagaram,535240,True,True,True,Complete
2970,Andhra Pradesh,Vizianagaram,535250,True,True,True,Complete
2971,Andhra Pradesh,Vizianagaram,535260,True,True,True,Complete
2972,Andhra Pradesh,Vizianagaram,535270,True,True,True,Complete
2973,Andhra Pradesh,Vizianagaram,535273,True,True,True,Complete
2974,Andhra Pradesh,Vizianagaram,535280,False,True,True,Unclear
2975,Andhra Pradesh,Vizianagaram,535281,False,True,True,Unclear
2976,Andhra Pradesh,Vizianagaram,535463,True,True,True,Complete
2977,Andhra Pradesh,Vizianagaram,535501,True,True,True,Complete
2978,Andhra Pradesh,Vizianagaram,535502,False,False,True,Unclear
2979,Andhra Pradesh,Vizianagaram,535521,True,True,True,Complete
2980,Andhra Pradesh,Vizianagaram,535522,True,True,True,Complete
2981,Andhra Pradesh,Vizianagaram,535523,True,True,True,Complete
2982,Andhra Pradesh,Vizianagaram,535524,True,True,True,Complete
2983,Andhra Pradesh,Vizianagaram,535525,True,True,True,Complete
2984,Andhra Pradesh,Vizianagaram,535526,True,True,True,Complete
2985,Andhra Pradesh,Vizianagaram,535527,False,True,True,Unclear
2986,Andhra Pradesh,Vizianagaram,535534,True,True,True,Complete
2987,Andhra Pradesh,Vizianagaram,535546,False,True,True,Unclear
2988,Andhra Pradesh,Vizianagaram,535547,True,True,True,Complete
2989,Andhra Pradesh,Vizianagaram,535557,True,True,True,Complete
2990,Andhra Pradesh,Vizianagaram,535558,True,True,True,Complete
2991,Andhra Pradesh,Vizianagaram,535568,False,True,True,Unclear
2992,Andhra Pradesh,Vizianagaram,535573,True,True,True,Complete
2993,Andhra Pradesh,Vizianagaram,535578,True,True,True,Complete
2994,Andhra Pradesh,Vizianagaram,535579,True,True,True,Complete
2995,Andhra Pradesh,Vizianagaram,535580,True,True,True,Complete
2996,Andhra Pradesh,Vizianagaram,535581,True,True,True,Complete
2997,Andhra Pradesh,Vizianagaram,535591,True,True,True,Complete
2998,Andhra Pradesh,Vizianagaram,535592,True,True,True,Complete
2999,Andhra Pradesh,Vizianagaram,535593,True,True,True,Complete
3000,Andhra Pradesh,Warangal,506001,True,True,True,Complete
3001,Andhra Pradesh,Warangal,506002,True,True,True,Complete
3002,Andhra Pradesh,Warangal,506003,True,True,True,Complete
3003,Andhra Pradesh,Warangal,506004,True,True,True,Complete
3004,Andhra Pradesh,Warangal,506005,True,True,True,Complete
3005,Andhra Pradesh,Warangal,506006,True,True,True,Complete
3006,Andhra Pradesh,Warangal,506007,False,True,True,Unclear
3007,Andhra Pradesh,Warangal,506009,False,True,True,Unclear
3008,Andhra Pradesh,Warangal,506011,False,True,True,Unclear
3009,Andhra Pradesh,Warangal,506013,False,True,True,Unclear
3010,Andhra Pradesh,Warangal,506015,True,True,True,Complete
3011,Andhra Pradesh,Warangal,506101,True,True,True,Complete
3012,Andhra Pradesh,Warangal,506104,True,True,True,Complete
3013,Andhra Pradesh,Warangal,506105,True,True,True,Complete
3014,Andhra Pradesh,Warangal,506112,True,True,True,Complete
3015,Andhra Pradesh,Warangal,506122,True,True,True,Complete
3016,Andhra Pradesh,Warangal,506132,True,True,True,Complete
3017,Andhra Pradesh,Warangal,506134,True,True,True,Complete
3018,Andhra Pradesh,Warangal,506135,True,True,True,Complete
3019,Andhra Pradesh,Warangal,506142,True,True,True,Complete
3020,Andhra Pradesh,Warangal,506143,True,True,True,Complete
3021,Andhra Pradesh,Warangal,506144,True,True,True,Complete
3022,Andhra Pradesh,Warangal,506145,False,True,True,Unclear
3023,Andhra Pradesh,Warangal,506151,True,True,True,Complete
3024,Andhra Pradesh,Warangal,506163,True,True,True,Complete
3025,Andhra Pradesh,Warangal,506164,True,True,True,Complete
3026,Andhra Pradesh,Warangal,506165,True,True,True,Complete
3027,Andhra Pradesh,Warangal,506166,False,True,True,Unclear
3028,Andhra Pradesh,Warangal,506167,True,True,True,Complete
3029,Andhra Pradesh,Warangal,506168,False,True,True,Unclear
3030,Andhra Pradesh,Warangal,506169,False,True,True,Unclear
3031,Andhra Pradesh,Warangal,506172,True,True,True,Complete
3032,Andhra Pradesh,Warangal,506201,True,True,True,Complete
3033,Andhra Pradesh,Warangal,506221,True,True,True,Complete
3034,Andhra Pradesh,Warangal,506222,False,True,True,Unclear
3035,Andhra Pradesh,Warangal,506223,True,True,True,Complete
3036,Andhra Pradesh,Warangal,506224,True,True,True,Complete
3037,Andhra Pradesh,Warangal,506244,True,True,True,Complete
3038,Andhra Pradesh,Warangal,506252,True,True,True,Complete
3039,Andhra Pradesh,Warangal,506301,True,True,True,Complete
3040,Andhra Pradesh,Warangal,506302,True,True,True,Complete
3041,Andhra Pradesh,Warangal,506303,True,True,True,Complete
3042,Andhra Pradesh,Warangal,506310,False,True,True,Unclear
3043,Andhra Pradesh,Warangal,506313,True,True,True,Complete
3044,Andhra Pradesh,Warangal,506314,True,True,True,Complete
3045,Andhra Pradesh,Warangal,506315,True,True,True,Complete
3046,Andhra Pradesh,Warangal,506316,True,True,True,Complete
3047,Andhra Pradesh,Warangal,506317,False,True,True,Unclear
3048,Andhra Pradesh,Warangal,506318,False,True,True,Unclear
3049,Andhra Pradesh,Warangal,506319,True,True,True,Complete
3050,Andhra Pradesh,Warangal,506324,False,True,True,Unclear
3051,Andhra Pradesh,Warangal,506330,True,True,True,Complete
3052,Andhra Pradesh,Warangal,506331,True,True,True,Complete
3053,Andhra Pradesh,Warangal,506332,True,True,True,Complete
3054,Andhra Pradesh,Warangal,506342,True,True,True,Complete
3055,Andhra Pradesh,Warangal,506343,False,True,True,Unclear
3056,Andhra Pradesh,Warangal,506344,False,True,True,Unclear
3057,Andhra Pradesh,Warangal,506345,True,True,True,Complete
3058,Andhra Pradesh,Warangal,506347,False,True,True,Unclear
3059,Andhra Pradesh,Warangal,506348,True,True,True,Complete
3060,Andhra Pradesh,Warangal,506349,True,True,True,Complete
3061,Andhra Pradesh,Warangal,506352,False,True,True,Unclear
3062,Andhra Pradesh,Warangal,506355,False,True,True,Unclear
3063,Andhra Pradesh,Warangal,506356,True,True,True,Complete
3064,Andhra Pradesh,Warangal,506365,False,True,True,Unclear
3065,Andhra Pradesh,Warangal,506366,True,True,True,Complete
3066,Andhra Pradesh,Warangal,506367,True,True,True,Complete
3067,Andhra Pradesh,Warangal,506368,False,True,True,Unclear
3068,Andhra Pradesh,Warangal,506369,False,False,True,Unclear
3069,Andhra Pradesh,Warangal,506370,True,True,True,Complete
3070,Andhra Pradesh,Warangal,506371,True,True,True,Complete
3071,Andhra Pradesh,Warangal,506381,True,True,True,Complete
3072,Andhra Pradesh,Warangal,506391,False,True,True,Unclear
3073,Andhra Pradesh,West Godavari,507114,True,True,True,Complete
3074,Andhra Pradesh,West Godavari,507121,True,True,True,Complete
3075,Andhra Pradesh,West Godavari,507135,True,True,True,Complete
3076,Andhra Pradesh,West Godavari,507301,False,True,True,Unclear
3077,Andhra Pradesh,West Godavari,521105,True,True,True,Complete
3078,Andhra Pradesh,West Godavari,521333,False,False,True,Unclear
3079,Andhra Pradesh,West Godavari,534001,True,True,True,Complete
3080,Andhra Pradesh,West Godavari,534002,True,True,True,Complete
3081,Andhra Pradesh,West Godavari,534003,True,True,True,Complete
3082,Andhra Pradesh,West Godavari,534004,True,True,True,Complete
3083,Andhra Pradesh,West Godavari,534005,True,True,True,Complete
3084,Andhra Pradesh,West Godavari,534006,False,True,True,Unclear
3085,Andhra Pradesh,West Godavari,534007,True,True,True,Complete
3086,Andhra Pradesh,West Godavari,534101,True,True,True,Complete
3087,Andhra Pradesh,West Godavari,534102,True,True,True,Complete
3088,Andhra Pradesh,West Godavari,534111,True,True,True,Complete
3089,Andhra Pradesh,West Godavari,534112,True,True,True,Complete
3090,Andhra Pradesh,West Godavari,534122,False,True,True,Unclear
3091,Andhra Pradesh,West Godavari,534123,True,True,True,Complete
3092,Andhra Pradesh,West Godavari,534124,False,True,True,Unclear
3093,Andhra Pradesh,West Godavari,534126,True,True,True,Complete
3094,Andhra Pradesh,West Godavari,534134,True,True,True,Complete
3095,Andhra Pradesh,West Godavari,534145,True,True,True,Complete
3096,Andhra Pradesh,West Godavari,534146,True,True,True,Complete
3097,Andhra Pradesh,West Godavari,534156,True,True,True,Complete
3098,Andhra Pradesh,West Godavari,534165,True,True,True,Complete
3099,Andhra Pradesh,West Godavari,534166,True,True,True,Complete
3100,Andhra Pradesh,West Godavari,534176,True,True,True,Complete
3101,Andhra Pradesh,West Godavari,534186,True,True,True,Complete
3102,Andhra Pradesh,West Godavari,534195,True,True,True,Complete
3103,Andhra Pradesh,West Godavari,534196,True,True,True,Complete
3104,Andhra Pradesh,West Godavari,534197,True,True,True,Complete
3105,Andhra Pradesh,West Godavari,534198,True,True,True,Complete
3106,Andhra Pradesh,West Godavari,534199,True,True,True,Complete
3107,Andhra Pradesh,West Godavari,534201,True,True,True,Complete
3108,Andhra Pradesh,West Godavari,534202,True,True,True,Complete
3109,Andhra Pradesh,West Godavari,534204,False,True,True,Unclear
3110,Andhra Pradesh,West Godavari,534206,True,True,True,Complete
3111,Andhra Pradesh,West Godavari,534207,True,True,True,Complete
3112,Andhra Pradesh,West Godavari,534208,True,True,True,Complete
3113,Andhra Pradesh,West Godavari,534209,True,True,True,Complete
3114,Andhra Pradesh,West Godavari,534210,True,True,True,Complete
3115,Andhra Pradesh,West Godavari,534211,True,True,True,Complete
3116,Andhra Pradesh,West Godavari,534215,False,True,True,Unclear
3117,Andhra Pradesh,West Godavari,534216,True,True,True,Complete
3118,Andhra Pradesh,West Godavari,534217,True,True,True,Complete
3119,Andhra Pradesh,West Godavari,534218,True,True,True,Complete
3120,Andhra Pradesh,West Godavari,534222,True,True,True,Complete
3121,Andhra Pradesh,West Godavari,534225,True,True,True,Complete
3122,Andhra Pradesh,West Godavari,534227,True,True,True,Complete
3123,Andhra Pradesh,West Godavari,534230,False,True,True,Unclear
3124,Andhra Pradesh,West Godavari,534235,True,True,True,Complete
3125,Andhra Pradesh,West Godavari,534236,False,True,True,Unclear
3126,Andhra Pradesh,West Godavari,534237,False,True,True,Unclear
3127,Andhra Pradesh,West Godavari,534238,False,True,True,Unclear
3128,Andhra Pradesh,West Godavari,534239,True,True,True,Complete
3129,Andhra Pradesh,West Godavari,534240,True,True,True,Complete
3130,Andhra Pradesh,West Godavari,534243,True,True,True,Complete
3131,Andhra Pradesh,West Godavari,534244,True,True,True,Complete
3132,Andhra Pradesh,West Godavari,534245,True,True,True,Complete
3133,Andhra Pradesh,West Godavari,534247,True,True,True,Complete
3134,Andhra Pradesh,West Godavari,534250,True,True,True,Complete
3135,Andhra Pradesh,West Godavari,534260,True,True,True,Complete
3136,Andhra Pradesh,West Godavari,534265,True,True,True,Complete
3137,Andhra Pradesh,West Godavari,534266,True,True,True,Complete
3138,Andhra Pradesh,West Godavari,534267,True,True,True,Complete
3139,Andhra Pradesh,West Godavari,534268,False,True,True,Unclear
3140,Andhra Pradesh,West Godavari,534269,True,True,True,Complete
3141,Andhra Pradesh,West Godavari,534275,True,True,True,Complete
3142,Andhra Pradesh,West Godavari,534280,True,True,True,Complete
3143,Andhra Pradesh,West Godavari,534281,True,True,True,Complete
3144,Andhra Pradesh,West Godavari,534301,True,True,True,Complete
3145,Andhra Pradesh,West Godavari,534302,False,True,True,Unclear
3146,Andhra Pradesh,West Godavari,534305,True,True,True,Complete
3147,Andhra Pradesh,West Godavari,534311,True,True,True,Complete
3148,Andhra Pradesh,West Godavari,534312,True,True,True,Complete
3149,Andhra Pradesh,West Godavari,534313,True,True,True,Complete
3150,Andhra Pradesh,West Godavari,534315,True,True,True,Complete
3151,Andhra Pradesh,West Godavari,534316,True,True,True,Complete
3152,Andhra Pradesh,West Godavari,534318,True,True,True,Complete
3153,Andhra Pradesh,West Godavari,534320,True,True,True,Complete
3154,Andhra Pradesh,West Godavari,534324,False,True,True,Unclear
3155,Andhra Pradesh,West Godavari,534326,True,True,True,Complete
3156,Andhra Pradesh,West Godavari,534327,True,True,True,Complete
3157,Andhra Pradesh,West Godavari,534328,False,True,True,Unclear
3158,Andhra Pradesh,West Godavari,534329,True,True,True,Complete
3159,Andhra Pradesh,West Godavari,534330,False,True,True,Unclear
3160,Andhra Pradesh,West Godavari,534331,False,True,True,Unclear
3161,Andhra Pradesh,West Godavari,534338,False,True,True,Unclear
3162,Andhra Pradesh,West Godavari,534340,True,True,True,Complete
3163,Andhra Pradesh,West Godavari,534341,True,True,True,Complete
3164,Andhra Pradesh,West Godavari,534342,True,True,True,Complete
3165,Andhra Pradesh,West Godavari,534343,False,False,False,No Activity
3166,Andhra Pradesh,West Godavari,534350,True,True,True,Complete
3167,Andhra Pradesh,West Godavari,534401,True,True,True,Complete
3168,Andhra Pradesh,West Godavari,534406,True,True,True,Complete
3169,Andhra Pradesh,West Godavari,534411,True,True,True,Complete
3170,Andhra Pradesh,West Godavari,534416,True,True,True,Complete
3171,Andhra Pradesh,West Godavari,534425,True,True,True,Complete
3172,Andhra Pradesh,West Godavari,534426,True,True,True,Complete
3173,Andhra Pradesh,West Godavari,534427,True,True,True,Complete
3174,Andhra Pradesh,West Godavari,534432,True,True,True,Complete
3175,Andhra Pradesh,West Godavari,534435,False,True,True,Unclear
3176,Andhra Pradesh,West Godavari,534437,True,True,True,Complete
3177,Andhra Pradesh,West Godavari,534442,False,True,True,Unclear
3178,Andhra Pradesh,West Godavari,534447,True,True,True,Complete
3179,Andhra Pradesh,West Godavari,534448,True,True,True,Complete
3180,Andhra Pradesh,West Godavari,534449,True,True,True,Complete
3181,Andhra Pradesh,West Godavari,534450,True,True,True,Complete
3182,Andhra Pradesh,West Godavari,534451,True,True,True,Complete
3183,Andhra Pradesh,West Godavari,534452,True,True,True,Complete
3184,Andhra Pradesh,West Godavari,534455,False,False,True,Unclear
3185,Andhra Pradesh,West Godavari,534456,True,True,True,Complete
3186,Andhra Pradesh,West Godavari,534460,True,True,True,Complete
3187,Andhra Pradesh,West Godavari,534461,True,True,True,Complete
3188,Andhra Pradesh,West Godavari,534462,True,True,True,Complete
3189,Andhra Pradesh,West Godavari,534467,True,True,True,Complete
3190,Andhra Pradesh,West Godavari,534475,True,True,True,Complete
3191,Andhra Pradesh,Y. S. R,516001,True,True,True,Complete
3192,Andhra Pradesh,Y. S. R,516002,True,True,True,Complete
3193,Andhra Pradesh,Y. S. R,516003,True,True,True,Complete
3194,Andhra Pradesh,Y. S. R,516004,True,True,True,Complete
3195,Andhra Pradesh,Y. S. R,516005,False,False,False,No Activity
3196,Andhra Pradesh,Y. S. R,516152,False,False,True,Unclear
3197,Andhra Pradesh,Y. S. R,516162,True,True,True,Complete
3198,Andhra Pradesh,Y. S. R,516163,True,True,True,Complete
3199,Andhra Pradesh,Y. S. R,516172,True,True,True,Complete
3200,Andhra Pradesh,Y. S. R,516173,False,True,True,Unclear
3201,Andhra Pradesh,Y. S. R,516175,False,True,True,Unclear
3202,Andhra Pradesh,Y. S. R,516193,False,True,True,Unclear
3203,Andhra Pradesh,Y. S. R,516203,True,True,True,Complete
3204,Andhra Pradesh,Y. S. R,516213,True,True,True,Complete
3205,Andhra Pradesh,Y. S. R,516216,False,True,True,Unclear
3206,Andhra Pradesh,Y. S. R,516217,True,True,True,Complete
3207,Andhra Pradesh,Y. S. R,516218,False,True,True,Unclear
3208,Andhra Pradesh,Y. S. R,516227,True,True,True,Complete
3209,Andhra Pradesh,Y. S. R,516228,False,True,True,Unclear
3210,Andhra Pradesh,Y. S. R,516233,True,True,True,Complete
3211,Andhra Pradesh,Y. S. R,516237,False,False,True,Unclear
3212,Andhra Pradesh,Y. S. R,516247,False,True,True,Unclear
3213,Andhra Pradesh,Y. S. R,516257,False,False,False,No Activity
3214,Andhra Pradesh,Y. S. R,516259,False,True,True,Unclear
3215,Andhra Pradesh,Y. S. R,516289,True,True,True,Complete
3216,Andhra Pradesh,Y. S. R,516293,True,True,True,Complete
3217,Andhra Pradesh,Y. S. R,516309,True,True,True,Complete
3218,Andhra Pradesh,Y. S. R,516310,False,True,True,Unclear
3219,Andhra Pradesh,Y. S. R,516311,False,True,True,Unclear
3220,Andhra Pradesh,Y. S. R,516312,False,True,True,Unclear
3221,Andhra Pradesh,Y. S. R,516321,True,True,True,Complete
3222,Andhra Pradesh,Y. S. R,516329,True,True,True,Complete
3223,Andhra Pradesh,Y. S. R,516339,False,True,True,Unclear
3224,Andhra Pradesh,Y. S. R,516349,False,True,True,Unclear
3225,Andhra Pradesh,Y. S. R,516350,False,True,True,Unclear
3226,Andhra Pradesh,Y. S. R,516355,False,True,True,Unclear
3227,Andhra Pradesh,Y. S. R,516356,False,True,True,Unclear
3228,Andhra Pradesh,Y. S. R,516359,False,True,True,Unclear
3229,Andhra Pradesh,Y. S. R,516360,True,True,True,Complete
